seq_id,tm
31541,358.86816594066147
31542,74.09876937788435
31543,300.12133980444486
31544,381.35433174369115
31545,116.94716001005378
31546,536.4524725941136
31547,278.09646558246095
31548,84.17525296625097
31549,389.3889675568242
31550,223.31690366377384
31551,279.79608452381416
31552,569.5437327973689
31553,128.32786937251026
31554,190.99551354098992
31555,758.385766300377
31556,339.0872208228188
31557,584.8471570897256
31558,469.6376262166515
31559,95.48176328216525
31560,142.0781656536079
31561,897.3522303355336
31562,170.04155846717487
31563,384.0581802941092
31564,1309.1747225115384
31565,1110.7000137685764
31566,1479.9118386278158
31567,866.4594571605601
31568,1111.5923510604484
31569,781.4449252194115
31570,1134.9429557906349
31571,640.4607708881313
31572,1064.3604606589845
31573,967.7584030256927
31574,1039.504022781865
31575,805.9909503434616
31576,1150.2445916732997
31577,803.866557385676
31578,885.5894038883491
31579,1541.3946200243367
31580,1007.4989379477212
31581,1522.860665847119
31582,950.1046394434076
31583,1257.776603514074
31584,1504.0205029647993
31585,1738.298187750228
31586,952.4048163026685
31587,1168.4306966340177
31588,222.1017274495008
31589,259.109244672702
31590,276.03468941915054
31591,227.8936998062546
31592,387.79806466943165
31593,831.2465875074257
31594,273.62737277860543
31595,182.91540079228233
31596,305.2410903950454
31597,852.8607896024135
31598,514.4257841026954
31599,80.97015361278908
31600,132.2084058669684
31601,882.4057899521913
31602,310.98961755781494
31603,1105.6373748921549
31604,868.677087930491
31605,1045.194859994152
31606,944.4777088317092
31607,662.5720845261902
31608,997.3618760890786
31609,1292.577497856694
31610,1057.2622479857787
31611,1317.290999328384
31612,1061.4742948029916
31613,643.6425945296472
31614,1263.9955953085835
31615,732.5329064569553
31616,1015.5710363892694
31617,1028.4758618403987
31618,1076.3221075150645
31619,898.0543813575601
31620,1250.5057725010736
31621,1106.3347721688592
31622,1569.4723638394087
31623,1046.1221482848796
31624,1416.58932625686
31625,1075.8934126947913
31626,968.40546329455
31627,1303.638839952342
31628,544.7479922347337
31629,933.4494466155932
31630,452.4549368552996
31631,384.7143729581381
31632,1162.3862726066332
31633,368.2916913855629
31634,461.8792619252072
31635,415.1313669374925
31636,443.091149437056
31637,468.3044671217998
31638,763.8859373040527
31639,998.3749780674482
31640,927.7958723124127
31641,1324.74098138499
31642,489.0812382542331
31643,752.2089802283631
31644,1251.844953444374
31645,1432.4841221525278
31646,814.6738519597135
31647,1281.4392169296589
31648,753.5517338462707
31649,1019.5260294705251
31650,1494.3476993064378
31651,573.3582456800129
31652,1723.5094622698227
31653,1331.3285751236353
31654,707.0005438304851
31655,1384.819808085883
31656,1561.728957092666
31657,1002.8083058274017
31658,1075.1393668239427
31659,1062.7023527859424
31660,1117.2126749728207
31661,969.7287179337306
31662,1005.8164499839685
31663,745.2211135938677
31664,772.7836524622882
31665,1073.936780940984
31666,852.7117398729536
31667,1130.1870379827142
31668,1062.5869882920292
31669,918.0659670367634
31670,581.2298287523457
31671,585.2836012595137
31672,728.2905892309408
31673,1170.8521077297773
31674,969.1367350531741
31675,939.5607537353303
31676,966.3766297258685
31677,1114.3983978706456
31678,933.1000491223868
31679,333.9365130864214
31680,293.1985204659973
31681,357.88812266220805
31682,322.06757740909285
31683,396.5922828729505
31684,398.8904417135199
31685,516.9520362254564
31686,568.9752131472028
31687,616.9458149702167
31688,492.1632538743906
31689,591.6929133455723
31690,647.8912449895928
31691,725.9797910930699
31692,905.8449695099803
31693,606.2661179120771
31694,1002.9632885804978
31695,926.3411130330965
31696,945.7813293114207
31697,991.9186661347597
31698,704.7942353412981
31699,1273.4837061126893
31700,479.89228051537617
31701,193.54374304567898
31702,559.1274464251204
31703,310.68463325353247
31704,555.1578308253876
31705,505.76025475910814
31706,323.5936072256936
31707,211.23226372106143
31708,320.12212135773996
31709,1435.3368703312158
31710,1555.8565451560496
31711,823.5367576194487
31712,1418.372056546792
31713,870.3868289032406
31714,1574.8322756138095
31715,849.0882967430664
31716,723.1678415219977
31717,1117.3806910012597
31718,1199.4681429540608
31719,1366.3249983955843
31720,491.0299127429836
31721,403.6969183890949
31722,481.63954099598214
31723,774.9404280259198
31724,1412.7071998859954
31725,447.0841395296638
31726,1442.0763016662502
31727,1068.572585960513
31728,1181.3845917914693
31729,1382.678404186921
31730,1136.8861276702316
31731,1383.029079739126
31732,906.012686887724
31733,1114.0455148060173
31734,771.1264740038587
31735,569.9298980167351
31736,577.2486775845549
31737,776.7149077180126
31738,676.5918206370677
31739,822.6941902820967
31740,728.6495863773763
31741,1739.5406922828872
31742,926.441137539664
31743,1667.6491918388638
31744,1930.3547739491498
31745,1230.3638082064663
31746,1357.3973932193867
31747,1813.6614176863302
31748,1913.2596495262414
31749,483.02861088442535
31750,1811.8272909273628
31751,1454.6274834302499
31752,750.6776098310722
31753,1349.9191035201377
31754,1534.423473220557
31755,1010.8724040900128
31756,1264.6005719714387
31757,828.0678945732195
31758,430.8371693052333
31759,550.9238165734756
31760,941.9047613185022
31761,641.6290469502197
31762,1098.6018042407286
31763,496.82709881960415
31764,940.4679900034737
31765,837.2557926432388
31766,1783.0105507064607
31767,1019.5569731167903
31768,1289.7286438727292
31769,975.5286307112929
31770,538.3779400096195
31771,1658.3266063603169
31772,475.8343930818087
31773,1505.7356615406493
31774,520.9307688828077
31775,864.2926847265686
31776,1456.0939816765795
31777,1486.6502826412204
31778,1293.259258363241
31779,910.2051314720097
31780,923.1958965011131
31781,473.9819277323358
31782,1215.32172042304
31783,573.6388471839218
31784,1314.428664178339
31785,631.990416053992
31786,808.3145403172068
31787,768.7622030979788
31788,790.6938283145712
31789,1928.9819299881758
31790,1018.319803257192
31791,1554.7961867950344
31792,1572.164050589485
31793,1311.4689222784418
31794,554.1727143767484
31795,1292.6533643449952
31796,1788.5513069670742
31797,1019.6503078469432
31798,1623.7356791224329
31799,1264.9800334821841
31800,1424.1901806840701
31801,1611.5604073625004
31802,1400.2999514617884
31803,1312.2235012049996
31804,993.4517635272489
31805,1304.8736038237846
31806,1198.3127110660664
31807,789.8146486058255
31808,1243.6812543436113
31809,831.2479528545507
31810,1057.9915880134915
31811,1451.7022565471143
31812,989.7923963555097
31813,1272.0297380619509
31814,1417.2347808922948
31815,2210.6085355768414
31816,2066.0896595043164
31817,2091.766911353213
31818,1742.6572141223405
31819,1984.601973587974
31820,1489.4755257934464
31821,2115.9054127747177
31822,1917.782747727635
31823,1720.395883613097
31824,1782.0284638239964
31825,1647.2041852810514
31826,1464.9979284528472
31827,1528.762363879933
31828,1314.7094122904643
31829,1171.8863827497612
31830,1375.3507758724445
31831,1366.210681565528
31832,1402.401613348141
31833,1135.4967524176093
31834,1435.086765949954
31835,2136.8795367482776
31836,1331.7823682814758
31837,1511.1380230748528
31838,1755.3267316994063
31839,1758.6405157385304
31840,1438.1720557598098
31841,1561.2889713846973
31842,1006.6344533547142
31843,1334.560380597803
31844,739.71140514787
31845,1437.2691087259286
31846,1138.804841635154
31847,1174.5526190280316
31848,1168.6124399855098
31849,1161.6459677196917
31850,1187.049203206708
31851,754.3791009437865
31852,736.7323633139202
31853,1213.0211833032256
31854,860.9049036076382
31855,850.5315673872597
31856,829.7432626365114
31857,834.2791419247684
31858,1044.8845225448683
31859,602.3116019366871
31860,663.8469887577426
31861,712.9004719422348
31862,1065.1758641888864
31863,885.8652951828217
31864,539.885727991979
31865,533.6509242105811
31866,585.3358307441083
31867,591.179238716035
31868,613.275317711343
31869,563.5497471162573
31870,739.2626219432228
31871,688.4987932410307
31872,505.665677050262
31873,1191.6846760075698
31874,391.3494604354974
31875,1724.7525039864759
31876,597.4950017963921
31877,1228.0337114127744
31878,137.22067814000712
31879,120.18772700163102
31880,269.92665474612835
31881,1379.7699469483177
31882,1357.5048303196963
31883,1354.629501604848
31884,1125.984470927596
31885,1022.0139002951342
31886,495.07213518681635
31887,500.5129239714047
31888,902.4382673274599
31889,665.9522168100599
31890,703.2788364868713
31891,806.6535636280507
31892,903.7251955490058
31893,629.442098684656
31894,598.4257383909137
31895,1031.2521833758483
31896,922.4829173081462
31897,484.5345021709637
31898,632.9020551961594
31899,1438.4530092855348
31900,541.4189112738725
31901,947.7343801420054
31902,590.9014038985671
31903,1003.2153272569265
31904,807.2817482476646
31905,1074.6158180090831
31906,1220.9095301510667
31907,1031.7558959653722
31908,907.4838373370773
31909,260.5401394326467
31910,348.02284525454303
31911,923.1743244243542
31912,660.8026353843541
31913,507.6899858950585
31914,419.4368415965534
31915,1481.3460922190166
31916,1585.4487774445533
31917,1437.235693208195
31918,1628.028143296924
31919,1430.1392124890535
31920,1508.8874893552656
31921,1210.4718988993006
31922,1237.362813619388
31923,1967.0974082450432
31924,951.0474089434027
31925,183.62219659714606
31926,217.96372106218774
31927,30.072049048188013
31928,66.59302562936045
31929,307.6553849268544
31930,54.39037527064317
31931,351.20361667638076
31932,222.29827611630208
31933,25.602687299277466
31934,72.80632970363368
31935,98.07595111764618
31936,135.89129505558756
31937,325.26894030731717
31938,377.47260886296743
31939,426.4451106665583
31940,209.6079154208271
31941,671.716544462114
31942,517.381847360019
31943,75.51865685153072
31944,133.54834198711282
31945,576.3709833608897
31946,184.15220550328368
31947,822.4476933258644
31948,678.5632583213609
31949,679.6895064599241
31950,192.64325986217514
31951,436.15097316347305
31952,754.0701339823825
31953,1062.9961576240637
31954,862.896625591002
31955,915.7497307074726
31956,638.9206469332743
31957,705.323077614731
31958,779.4718751282832
31959,915.7497307074726
31960,635.4100230760486
31961,844.4511948255521
31962,1587.1919623871302
31963,1410.398114531845
31964,681.4058734873006
31965,2050.2802779583744
31966,893.9426409205108
31967,2100.38826154461
31968,1362.5880018349783
31969,1679.488710269159
31970,1320.691160270862
31971,1062.166045911029
31972,1659.4026381906328
31973,1384.3374345684415
31974,1015.1518848233449
31975,1024.0253505391318
31976,1179.8805164257194
31977,1098.2545251420725
31978,1184.5264164778926
31979,958.7392575687416
31980,801.9128121150295
31981,429.41275525106414
31982,1176.641485752468
31983,928.2285381059382
31984,982.1863257633995
31985,1366.5776293735823
31986,1628.7681824567496
31987,1494.4147590529117
31988,1063.9463849427702
31989,1650.8986064806882
31990,1496.7193417519056
31991,1858.3867240297136
31992,1767.5385989875435
31993,2087.91663709457
31994,2018.3332845174982
31995,1186.2269863841773
31996,1721.2060916615883
31997,1245.3262667536624
31998,2002.2843170378508
31999,1933.8836935590105
32000,1038.3391961848768
32001,1486.3711511712336
32002,1944.963498542898
32003,1051.3838518383193
32004,1048.7699882493916
32005,1354.8713187348264
32006,1658.5168184026513
32007,1442.4352707023304
32008,1125.79083159995
32009,1299.8626162757137
32010,1325.7952715758256
32011,1275.8993674486467
32012,978.574751240148
32013,1181.5991335280535
32014,1399.2375467408765
32015,1137.6250259065337
32016,1316.6427754535457
32017,1291.0266682697556
32018,915.6749801727246
32019,1125.2544852435944
32020,1247.8859060745585
32021,1083.8105316940148
32022,583.5515558140497
32023,841.4540716309356
32024,1060.9299125818516
32025,1026.6505811358354
32026,690.9078786440996
32027,374.0153367651434
32028,1103.8160506964496
32029,974.7925199539319
32030,1052.1031315905282
32031,1213.2966631096924
32032,1268.9692391483916
32033,962.9794236083803
32034,754.4900193270973
32035,1694.273370901782
32036,876.6065272003683
32037,1353.584185203968
32038,1174.0589318390082
32039,1013.2654338184751
32040,1503.0843736346674
32041,784.0570487639077
32042,1192.0656343827334
32043,1165.0987007070412
32044,908.5966271790764
32045,699.78232177164
32046,211.63886243445654
32047,562.9743654112552
32048,882.6045925676851
32049,311.5741857528355
32050,249.82020405800856
32051,1113.6002530817457
32052,498.40528349930673
32053,1010.153900999652
32054,317.32577375694143
32055,996.1013998351369
32056,399.4340282133717
32057,325.1984527598383
32058,692.453227822796
32059,538.5898491287652
32060,811.1349098960853
32061,871.2095590408478
32062,896.0966460110258
32063,923.4984159499481
32064,435.1055999406595
32065,1498.3384267959264
32066,1691.5852520318517
32067,517.359045837071
32068,1667.8597080237291
32069,1099.1969185513924
32070,1758.6650118530797
32071,965.8878854212583
32072,490.807094148051
32073,1433.0273984338894
32074,1740.2300379573117
32075,1744.3789154559988
32076,990.7990144272509
32077,1870.1238531573595
32078,940.981527285427
32079,1493.5542976213196
32080,486.77977750771385
32081,531.5479959500732
32082,504.0599654652311
32083,162.83391063753447
32084,648.2385821768075
32085,751.3048809900822
32086,337.5941027033383
32087,416.84262186276374
32088,264.1686298299154
32089,662.0909353210782
32090,1034.568651889271
32091,577.5209964692965
32092,1099.0137496096052
32093,1171.479148052851
32094,577.4796704549341
32095,325.5772934802002
32096,706.3966745772491
32097,492.52089718677314
32098,637.9544553986493
32099,935.4049777018182
32100,1112.5124486255884
32101,509.50292205626477
32102,1779.9175929872135
32103,1948.9006787474304
32104,1643.1192310514011
32105,1765.3233569750066
32106,1700.4440167898288
32107,1399.743437679446
32108,1400.5338068127708
32109,1636.8675324658982
32110,1952.1224711149898
32111,1858.096356106614
32112,905.6822587476458
32113,1308.0019265091466
32114,1085.2162636011842
32115,1124.3424634966077
32116,1325.037359810479
32117,1039.6978706630032
32118,1959.8524017254904
32119,1387.308658775408
32120,2108.1643806488487
32121,1740.6445994933008
32122,2067.618325442763
32123,519.6471965857061
32124,1333.4173757789276
32125,1415.7070471607735
32126,2028.2405058689217
32127,2091.2983184074765
32128,1576.3205855448068
32129,1876.4072694444585
32130,1475.6940236761066
32131,869.5064977624311
32132,1109.5495615755733
32133,373.0666576288164
32134,430.0000144222096
32135,756.6902866305226
32136,1524.6546551160156
32137,865.4538720914276
32138,1224.112134094316
32139,1131.9160095965867
32140,1079.6223843809223
32141,1158.509962742473
32142,1411.5785681764207
32143,1083.7476191564172
32144,1015.3322510692382
32145,1834.7173661073648
32146,1906.4952274006696
32147,1706.5405335011558
32148,1708.8055026158713
32149,1452.1139539069807
32150,541.5734901609015
32151,1696.9360236695027
32152,2057.611407131114
32153,1746.675972286962
32154,1815.5010080903853
32155,1073.8295969305152
32156,1707.4372895372865
32157,1962.0737397612188
32158,1366.166117088964
32159,1826.1336557535906
32160,1868.043517749356
32161,1027.3428666715547
32162,1458.8467754196747
32163,1425.471239078617
32164,1202.20258785847
32165,2120.55386397908
32166,1134.6184878295192
32167,2021.8827940194533
32168,2282.339908882304
32169,1525.2304329743915
32170,1804.073681485716
32171,1544.7702944666892
32172,2296.0403654070433
32173,1804.6285250333801
32174,2143.7484795088753
32175,1929.2489661971997
32176,1964.817121410115
32177,1506.3174406837059
32178,1654.0361511106046
32179,2147.687428726054
32180,2275.8843303552194
32181,1792.3896782907168
32182,2142.6078575531506
32183,2057.7519664730016
32184,1836.6849262771339
32185,1839.2717722283187
32186,1754.1780238023089
32187,1815.7211934088543
32188,1897.3500712150965
32189,571.0592185160638
32190,1832.9888312098046
32191,1702.9020802195512
32192,1857.1660232796328
32193,2076.5964331275345
32194,1697.6993955732264
32195,2137.116984824572
32196,1833.1483542779024
32197,1060.6997497097009
32198,1997.6090534721952
32199,1559.4086034924442
32200,572.1227221318414
32201,1971.494532157911
32202,1464.4985043573313
32203,1387.4835254922398
32204,1007.5962003016707
32205,1420.035662911112
32206,1446.810008089738
32207,1380.4266997726922
32208,1282.240605316705
32209,1246.03115059099
32210,1407.4160482976156
32211,1042.4264565203057
32212,1387.2728080788975
32213,741.4347544626922
32214,1097.3900589154937
32215,1371.2845329006464
32216,1900.747423506337
32217,485.7280877195151
32218,238.38504862842262
32219,324.7211888897174
32220,1069.6089131783967
32221,415.2532677675026
32222,637.5756941005968
32223,716.6318523440268
32224,451.3677906041688
32225,793.5963629316082
32226,271.03142294364017
32227,711.8280604682714
32228,586.0852768765968
32229,672.7586224926071
32230,481.74653087312447
32231,644.7341660371326
32232,434.0887729241744
32233,475.3817444591439
32234,109.40705748748142
32235,131.843286624814
32236,1185.7339201917016
32237,651.5803135236409
32238,1074.5413709747502
32239,374.0153367651434
32240,1485.3795836104923
32241,1210.9904970498017
32242,1323.8984666035692
32243,1000.1710236659045
32244,837.048040095444
32245,970.429290178488
32246,1265.3166613396827
32247,237.23978887899094
32248,313.1394479809566
32249,1582.4720845078234
32250,1302.1318408882817
32251,1357.6919831083158
32252,976.125221184796
32253,564.6352933876441
32254,1306.1228798404186
32255,1145.3811968500954
32256,1388.4109376698873
32257,1947.6760414612265
32258,1004.700009387219
32259,2105.6870226787028
32260,1432.9261067832954
32261,558.2333654738302
32262,1583.6839423329798
32263,1714.199370305175
32264,89.64991571913492
32265,121.67365527713424
32266,1523.185546030414
32267,1077.2023765138658
32268,990.8372317691191
32269,511.86010480524124
32270,1202.9830022149008
32271,1519.2558942636688
32272,1356.9317259621785
32273,1406.1188171950187
32274,1050.2416711293542
32275,1609.1602033510976
32276,1295.539691670294
32277,1044.2960815771
32278,729.3077170587735
32279,400.7135119117785
32280,293.9042448122333
32281,361.31169637855834
32282,720.3267353858872
32283,424.259590205122
32284,653.9243475977406
32285,461.33155144729966
32286,479.29424058563467
32287,584.884266681011
32288,595.3174879763383
32289,811.9172052332074
32290,588.9237239601879
32291,565.2908884028083
32292,161.91435580009028
32293,196.7958861431295
32294,145.60718828979603
32295,103.60368304065275
32296,416.0731214690927
32297,261.39515311476566
32298,151.32837911075904
32299,72.78664167408976
32300,151.97233741749685
32301,227.49444900515988
32302,368.7501963036395
32303,1173.534392105077
32304,360.54328464194106
32305,590.5940688746405
32306,1149.8337945370906
32307,907.5015610625118
32308,892.7864590078245
32309,977.805955904848
32310,968.8450071566681
32311,927.7759409323221
32312,858.6339740850439
32313,367.90582530816755
32314,570.8101468456356
32315,1279.9986531561344
32316,703.6426760735749
32317,2144.6167777119613
32318,1173.4680638660914
32319,1682.7986221371432
32320,1177.0939713762941
32321,2164.732379399478
32322,2030.253253962399
32323,1988.015602853629
32324,1742.015920702871
32325,1869.1879076729404
32326,1727.8680689537762
32327,1499.1381724117855
32328,2085.3413325706365
32329,1492.0514658599398
32330,1739.9391543549098
32331,2171.95860890424
32332,1634.1439226068862
32333,2076.029604587071
32334,1923.7154950596391
32335,2151.680424127054
32336,980.1766965857049
32337,1926.333145228364
32338,1034.4923521988976
32339,987.5041473948546
32340,1018.4527435140577
32341,1377.908961832033
32342,742.1063169390363
32343,1393.4992106503316
32344,1480.1954985842879
32345,1079.82185576219
32346,1216.5586612158272
32347,1231.350897847727
32348,1116.8193002122755
32349,1508.6890387713133
32350,1450.2944664342244
32351,1361.644998600667
32352,1237.2006425644413
32353,1378.7818389245479
32354,1130.8851154113543
32355,1382.564923294016
32356,964.2848265371665
32357,1190.644361412245
32358,877.956344158187
32359,862.2606074251901
32360,620.5844575457822
32361,926.9426043804174
32362,466.70867722705555
32363,345.2984842464809
32364,1409.7226580916335
32365,977.7225523097059
32366,1039.6067168963998
32367,343.4987206032972
32368,498.395357084576
32369,512.3402984455554
32370,760.3009480169704
32371,1342.8135067445558
32372,860.225113234448
32373,1896.5040864199411
32374,986.3124941243528
32375,1920.5977515054328
32376,1325.7711235563963
32377,1572.1009018328223
32378,1314.0183607265546
32379,1688.6701780317562
32380,1996.064594705019
32381,2007.62758548869
32382,534.089171378628
32383,1029.4499057784815
32384,1378.7401685735044
32385,1434.8130313613904
32386,841.4738410976032
32387,1403.3135844018188
32388,1095.8686745476207
32389,1304.7540929177337
32390,1410.4795652569974
32391,1239.3266262438183
32392,1136.7922327359656
32393,1932.6745160755331
32394,1690.9629859462646
32395,1365.9748585371601
32396,1751.4631735797186
32397,909.0193517615903
32398,1802.9206114447245
32399,871.4499712178648
32400,837.168531425017
32401,969.0634841006395
32402,1152.9096378558452
32403,948.170421479297
32404,640.7788093774808
32405,1565.2712462850548
32406,950.9242565457027
32407,732.0717502043087
32408,273.1011714275013
32409,715.8283362897484
32410,907.3645284450573
32411,730.8994955964386
32412,994.9093670971234
32413,707.2466704477869
32414,461.4082591362825
32415,660.3113647939274
32416,1208.642952683805
32417,731.3995568745977
32418,1092.678055694219
32419,788.9784314632903
32420,626.5824584190145
32421,852.4921836327507
32422,483.87832898856044
32423,411.6124761252256
32424,504.3740792777754
32425,505.326559362199
32426,526.4978852599935
32427,652.1718373527493
32428,636.8519805469732
32429,691.8459921217708
32430,403.7880243560933
32431,1048.434810857358
32432,579.0778573923707
32433,1236.4614083565925
32434,1530.9065017647727
32435,874.5210369175885
32436,857.2999870664737
32437,925.6468431565675
32438,693.5773293179618
32439,547.4952957207187
32440,283.1024447332962
32441,398.9828762570954
32442,1364.5333630157477
32443,438.81735916001634
32444,782.7554956462592
32445,472.162718902068
32446,708.6597994009118
32447,318.002160698898
32448,672.3245845511645
32449,483.192461310429
32450,687.2860318386065
32451,209.27332165562046
32452,238.50081967291652
32453,115.1675472068972
32454,494.42154650888665
32455,84.4953372075486
32456,226.71723088589914
32457,234.48347696753237
32458,243.8726436065639
32459,276.78616956468386
32460,86.36343402957715
32461,143.72105529385806
32462,192.42322006858
32463,240.49847783811614
32464,224.83606824501553
32465,282.9229230675592
32466,383.3876093069579
32467,389.78066562502073
32468,825.887276808154
32469,560.4276288331389
32470,520.685599611299
32471,630.9502892232156
32472,723.8067903570084
32473,609.0433167438655
32474,330.31314627886934
32475,130.2423880177177
32476,561.1372721485192
32477,301.9293432936617
32478,297.99975977038713
32479,195.43031859279182
32480,159.67789364867951
32481,362.7283039040981
32482,673.9373347627062
32483,1721.5541600710135
32484,953.884857738967
32485,1808.4947176479905
32486,2038.059716502488
32487,1346.6850040101644
32488,1401.9066458868895
32489,1901.8553527295353
32490,1416.9006421935703
32491,1453.8481266940546
32492,1058.1768046484733
32493,1567.0464489092915
32494,1520.0738202115394
32495,898.9992219338038
32496,1273.0215631694477
32497,1570.7846463969277
32498,967.3995960859066
32499,1537.1496811307866
32500,916.5887573821985
32501,1225.4486417232633
32502,1472.2631395895398
32503,1773.2516781106667
32504,1634.0896653618756
32505,1488.8938529284308
32506,1756.9973108851286
32507,944.589604653141
32508,535.6307650466679
32509,1949.7211807136996
32510,1203.7789722825103
32511,1440.844498853428
32512,472.789376223218
32513,1080.7695589701023
32514,1154.4442687982707
32515,507.5825460462212
32516,983.9797364756446
32517,1270.1326434194038
32518,1157.7519261262937
32519,1144.922401509385
32520,644.6109429857318
32521,1264.7129984178969
32522,625.5461966650098
32523,813.6283558099486
32524,625.8647719858732
32525,673.0862459357547
32526,412.3543507827713
32527,1093.6706517674756
32528,291.092514956862
32529,1126.0293245935522
32530,720.1328169332093
32531,664.5887181184245
32532,435.3158823330771
32533,633.3586685771434
32534,609.515664095579
32535,1016.431136950025
32536,1021.4662933480474
32537,746.4903394772076
32538,236.02729383649677
32539,783.2501309043562
32540,345.6381077011433
32541,269.6561007987045
32542,1254.604419167718
32543,341.93724125708815
32544,868.1749560615644
32545,945.283484839453
32546,272.565592043652
32547,497.392169419706
32548,733.2313269732317
32549,395.33489410858175
32550,712.3355268662317
32551,1325.6703998463563
32552,711.604712622601
32553,778.2459241325228
32554,1181.5511204557397
32555,1085.9268477087685
32556,1163.7332446017256
32557,1102.2490475934096
32558,1274.4896211758376
32559,2329.0195926531696
32560,1109.9961031841117
32561,1337.308613020431
32562,1577.6171930451903
32563,1559.5811075662698
32564,1216.7368156421928
32565,1167.878584540081
32566,841.7961565738918
32567,915.4894022575717
32568,827.8218478299647
32569,986.8826830007752
32570,701.4061747157391
32571,777.3548266842796
32572,653.292376577204
32573,702.138146744857
32574,674.9196848198981
32575,1169.821173237487
32576,1157.282678156714
32577,1142.816985942991
32578,1062.400675485718
32579,760.7336905021099
32580,479.16329568726985
32581,929.0868203216241
32582,675.599385296846
32583,704.7368868768533
32584,645.5421989782847
32585,743.9676104526058
32586,1076.626897071002
32587,1250.3076171977839
32588,1661.5193129264455
32589,1450.3536175201748
32590,1015.4011542525911
32591,1073.1443771785116
32592,1832.363591086202
32593,1704.9441333248271
32594,1689.2679054553282
32595,1461.9197778630316
32596,1065.530642273674
32597,1627.8717843921038
32598,1037.320576704795
32599,1702.3034374941733
32600,1536.7051612444818
32601,1855.625922460608
32602,1075.6095155309736
32603,656.2851832988815
32604,1324.2959829462231
32605,1339.024213493854
32606,1812.687034954925
32607,545.8679254938388
32608,1754.0867049032079
32609,1627.2121566005499
32610,1711.2363418594748
32611,1253.7379113799261
32612,997.7727504590099
32613,1292.8136638582184
32614,1030.0104169933359
32615,2106.6551423145493
32616,1075.02721056056
32617,1276.7706097345124
32618,1741.475490195806
32619,1651.0623804985532
